market_ticker,series,family,class,timestamp,track,arm,prior_outcome,streak_direction,streak_length,strike,spot,z_dir,model_prob_yes,market_yes_bid,market_yes_ask,exec_price,edge,fee,slippage,side,size,kelly_units,resolution,gross_pnl,net_pnl,split
KXMLBTOTAL-26AUG142010SEAHOU-9,KXMLBTOTAL,KXMLBTOTAL|9,BASEBALL_TOTAL,2026-08-15T01:59:47Z,A,A0,yes,yes,1,8.5,,,0.469713,76,78,24,26.0287,2,1,no,1,4,yes,-24,-27,holdout
KXMLBTOTAL-26AUG142138KCLAA-11,KXMLBTOTAL,KXMLBTOTAL|11,BASEBALL_TOTAL,2026-08-15T02:38:30Z,A,A0,yes,yes,1,10.5,,,0.321956,75,76,25,39.8044,2,1,no,1,4,yes,-25,-28,holdout
KXMLBTOTAL-26AUG142140TEXATH-5,KXMLBTOTAL,KXMLBTOTAL|5,BASEBALL_TOTAL,2026-08-15T02:44:29Z,A,A0,yes,yes,1,4.5,,,0.840914,93,98,7,6.9086,1,1,no,1,1,yes,-7,-9,holdout
KXMLBTOTAL-26AUG142140TEXATH-6,KXMLBTOTAL,KXMLBTOTAL|6,BASEBALL_TOTAL,2026-08-15T02:44:29Z,A,A0,yes,yes,1,5.5,,,0.739294,80,82,20,3.0706,2,1,no,1,1,yes,-20,-23,holdout
KXMLBTOTAL-26AUG142140TEXATH-7,KXMLBTOTAL,KXMLBTOTAL|7,BASEBALL_TOTAL,2026-08-15T02:44:29Z,A,A0,yes,yes,1,6.5,,,0.670567,74,75,26,3.9433,2,1,no,1,1,yes,-26,-29,holdout
KXMLBTOTAL-26AUG142215COLSF-5,KXMLBTOTAL,KXMLBTOTAL|5,BASEBALL_TOTAL,2026-08-15T02:49:36Z,A,A0,yes,yes,2,4.5,,,0.840914,59,61,61,20.0914,2,1,yes,1,4,yes,39,36,holdout
KXMLBTOTAL-26AUG142010SEAHOU-12,KXMLBTOTAL,KXMLBTOTAL|12,BASEBALL_TOTAL,2026-08-15T02:49:37Z,A,A0,no,no,1,11.5,,,0.269824,58,59,42,28.0176,2,1,no,1,4,yes,-42,-45,holdout
KXMLBTOTAL-26AUG142010SEAHOU-13,KXMLBTOTAL,KXMLBTOTAL|13,BASEBALL_TOTAL,2026-08-15T02:49:37Z,A,A0,no,no,5,12.5,,,0.253122,42,43,58,13.6878,2,1,no,1,4,yes,-58,-61,holdout
KXMLBTOTAL-26AUG142010SEAHOU-15,KXMLBTOTAL,KXMLBTOTAL|15,BASEBALL_TOTAL,2026-08-15T02:49:37Z,A,A0,no,no,1,14.5,,,0.363941,9,10,10,24.3941,1,1,yes,1,3,yes,90,88,holdout
KXMLBTOTAL-26AUG142010SEAHOU-17,KXMLBTOTAL,KXMLBTOTAL|17,BASEBALL_TOTAL,2026-08-15T02:49:38Z,A,A0,no,no,1,16.5,,,0.373319,1,3,3,32.3319,1,1,yes,1,4,yes,97,95,holdout
KXMLBTOTAL-26AUG142210MILLAD-4,KXMLBTOTAL,KXMLBTOTAL|4,BASEBALL_TOTAL,2026-08-15T02:54:25Z,A,A0,yes,yes,3,3.5,,,0.885006,81,83,83,3.5006,1,1,yes,1,4,yes,17,15,holdout
KXMLBTOTAL-26AUG142138KCLAA-12,KXMLBTOTAL,KXMLBTOTAL|12,BASEBALL_TOTAL,2026-08-15T02:59:42Z,A,A0,yes,yes,1,11.5,,,0.269824,41,42,59,11.0176,2,1,no,1,4,yes,-59,-62,holdout
KXMLBTOTAL-26AUG142138KCLAA-13,KXMLBTOTAL,KXMLBTOTAL|13,BASEBALL_TOTAL,2026-08-15T02:59:42Z,A,A0,yes,yes,1,12.5,,,0.253122,32,33,68,3.6878,2,1,no,1,2,yes,-68,-71,holdout
KXMLBTOTAL-26AUG142140TEXATH-8,KXMLBTOTAL,KXMLBTOTAL|8,BASEBALL_TOTAL,2026-08-15T02:59:43Z,A,A0,yes,yes,2,7.5,,,0.551732,47,48,48,4.1732,2,1,yes,1,1,yes,52,49,holdout
KXMLBTOTAL-26AUG142140TEXATH-9,KXMLBTOTAL,KXMLBTOTAL|9,BASEBALL_TOTAL,2026-08-15T03:34:26Z,A,A0,yes,yes,3,8.5,,,0.469713,66,67,34,16.0287,2,1,no,1,3,yes,-34,-37,holdout
KXMLBTOTAL-26AUG142140TEXATH-10,KXMLBTOTAL,KXMLBTOTAL|10,BASEBALL_TOTAL,2026-08-15T03:34:27Z,A,A0,yes,yes,3,9.5,,,0.392086,46,47,54,3.7914,2,1,no,1,1,yes,-54,-57,holdout
KXMLBTOTAL-26AUG142138KCLAA-14,KXMLBTOTAL,KXMLBTOTAL|14,BASEBALL_TOTAL,2026-08-15T03:34:28Z,A,A0,yes,yes,1,13.5,,,0.300533,51,52,49,17.9467,2,1,no,1,4,no,51,48,holdout
KXMLBTOTAL-26AUG142140TEXATH-14,KXMLBTOTAL,KXMLBTOTAL|14,BASEBALL_TOTAL,2026-08-15T03:44:28Z,A,A0,no,no,1,13.5,,,0.300533,10,11,11,17.0533,1,1,yes,1,2,no,-11,-13,holdout
KXMLBTOTAL-26AUG142210MILLAD-6,KXMLBTOTAL,KXMLBTOTAL|6,BASEBALL_TOTAL,2026-08-15T03:49:38Z,A,A0,yes,yes,2,5.5,,,0.739294,57,58,58,12.9294,2,1,yes,1,4,no,-58,-61,holdout
KXMLBTOTAL-26AUG142210MILLAD-7,KXMLBTOTAL,KXMLBTOTAL|7,BASEBALL_TOTAL,2026-08-15T03:49:38Z,A,A0,yes,yes,2,6.5,,,0.670567,44,45,45,19.0567,2,1,yes,1,4,no,-45,-48,holdout
KXMLBTOTAL-26AUG142210MILLAD-8,KXMLBTOTAL,KXMLBTOTAL|8,BASEBALL_TOTAL,2026-08-15T03:49:38Z,A,A0,yes,yes,3,7.5,,,0.551732,28,29,29,23.1732,2,1,yes,1,4,no,-29,-32,holdout
KXMLBTOTAL-26AUG142210MILLAD-10,KXMLBTOTAL,KXMLBTOTAL|10,BASEBALL_TOTAL,2026-08-15T03:49:39Z,A,A0,yes,yes,4,9.5,,,0.392086,11,12,12,25.2086,1,1,yes,1,3,no,-12,-14,holdout
KXMLBTOTAL-26AUG142210MILLAD-11,KXMLBTOTAL,KXMLBTOTAL|11,BASEBALL_TOTAL,2026-08-15T03:49:39Z,A,A0,yes,yes,4,10.5,,,0.321956,7,9,9,21.1956,1,1,yes,1,3,no,-9,-11,holdout
KXMLBTOTAL-26AUG142210MILLAD-12,KXMLBTOTAL,KXMLBTOTAL|12,BASEBALL_TOTAL,2026-08-15T03:49:39Z,A,A0,no,no,1,11.5,,,0.269824,3,5,5,19.9824,1,1,yes,1,2,no,-5,-7,holdout
KXMLBTOTAL-26AUG142210MILLAD-13,KXMLBTOTAL,KXMLBTOTAL|13,BASEBALL_TOTAL,2026-08-15T03:49:39Z,A,A0,no,no,1,12.5,,,0.253122,1,2,2,21.3122,1,1,yes,1,2,no,-2,-4,holdout
KXMLBTOTAL-26AUG142210MILLAD-9,KXMLBTOTAL,KXMLBTOTAL|9,BASEBALL_TOTAL,2026-08-15T03:49:39Z,A,A0,yes,yes,4,8.5,,,0.469713,20,21,21,22.9713,2,1,yes,1,4,no,-21,-24,holdout
KXMLBTOTAL-26AUG142215COLSF-10,KXMLBTOTAL,KXMLBTOTAL|10,BASEBALL_TOTAL,2026-08-15T03:54:25Z,A,A0,no,no,1,9.5,,,0.392086,17,18,18,18.2086,2,1,yes,1,3,no,-18,-21,holdout
KXMLBTOTAL-26AUG142215COLSF-11,KXMLBTOTAL,KXMLBTOTAL|11,BASEBALL_TOTAL,2026-08-15T03:54:25Z,A,A0,no,no,1,10.5,,,0.321956,8,16,16,14.1956,1,1,yes,1,2,no,-16,-18,holdout
KXMLBTOTAL-26AUG142215COLSF-12,KXMLBTOTAL,KXMLBTOTAL|12,BASEBALL_TOTAL,2026-08-15T03:54:25Z,A,A0,no,no,2,11.5,,,0.269824,7,10,10,14.9824,1,1,yes,1,2,no,-10,-12,holdout
KXMLBTOTAL-26AUG142215COLSF-13,KXMLBTOTAL,KXMLBTOTAL|13,BASEBALL_TOTAL,2026-08-15T03:54:25Z,A,A0,no,no,2,12.5,,,0.253122,6,11,11,12.3122,1,1,yes,1,2,no,-11,-13,holdout
KXMLBTOTAL-26AUG142215COLSF-7,KXMLBTOTAL,KXMLBTOTAL|7,BASEBALL_TOTAL,2026-08-15T03:54:25Z,A,A0,no,no,1,6.5,,,0.670567,54,55,55,9.0567,2,1,yes,1,3,yes,45,42,holdout
KXMLBTOTAL-26AUG142215COLSF-8,KXMLBTOTAL,KXMLBTOTAL|8,BASEBALL_TOTAL,2026-08-15T03:54:25Z,A,A0,no,no,1,7.5,,,0.551732,36,37,37,15.1732,2,1,yes,1,3,no,-37,-40,holdout
KXMLBTOTAL-26AUG142215COLSF-9,KXMLBTOTAL,KXMLBTOTAL|9,BASEBALL_TOTAL,2026-08-15T03:54:25Z,A,A0,no,no,1,8.5,,,0.469713,27,28,28,15.9713,2,1,yes,1,3,no,-28,-31,holdout
KXMLBTOTAL-26AUG151310CWSDET-5,KXMLBTOTAL,KXMLBTOTAL|5,BASEBALL_TOTAL,2026-08-15T17:34:31Z,A,A0,no,no,1,4.5,,,0.840914,94,96,6,7.9086,1,1,no,1,1,yes,-6,-8,holdout
KXMLBTOTAL-26AUG151310CWSDET-7,KXMLBTOTAL,KXMLBTOTAL|7,BASEBALL_TOTAL,2026-08-15T18:24:31Z,A,A0,yes,yes,1,6.5,,,0.670567,78,81,22,7.9433,2,1,no,1,1,yes,-22,-25,holdout
KXMLBTOTAL-26AUG151420STLCHC-7,KXMLBTOTAL,KXMLBTOTAL|7,BASEBALL_TOTAL,2026-08-15T18:34:30Z,A,A0,yes,yes,2,6.5,,,0.670567,91,95,9,21.9433,1,1,no,1,3,yes,-9,-11,holdout
KXMLBTOTAL-26AUG151310CWSDET-8,KXMLBTOTAL,KXMLBTOTAL|8,BASEBALL_TOTAL,2026-08-15T18:49:40Z,A,A0,no,no,2,7.5,,,0.551732,76,79,24,17.8268,2,1,no,1,3,no,76,73,holdout
KXMLBTOTAL-26AUG151507NYYTOR-2,KXMLBTOTAL,KXMLBTOTAL|2,BASEBALL_TOTAL,2026-08-15T19:09:43Z,A,A0,yes,yes,1,1.5,,,0.902387,96,98,4,3.7613,1,1,no,1,1,yes,-4,-6,holdout
KXMLBTOTAL-26AUG151420STLCHC-10,KXMLBTOTAL,KXMLBTOTAL|10,BASEBALL_TOTAL,2026-08-15T19:14:33Z,A,A0,no,no,3,9.5,,,0.392086,75,77,25,32.7914,2,1,no,1,4,yes,-25,-28,holdout
KXMLBTOTAL-26AUG151420STLCHC-8,KXMLBTOTAL,KXMLBTOTAL|8,BASEBALL_TOTAL,2026-08-15T19:14:33Z,A,A0,no,no,3,7.5,,,0.551732,95,96,5,37.8268,1,1,no,1,4,yes,-5,-7,holdout
KXMLBTOTAL-26AUG151420STLCHC-9,KXMLBTOTAL,KXMLBTOTAL|9,BASEBALL_TOTAL,2026-08-15T19:14:33Z,A,A0,no,no,3,8.5,,,0.469713,90,91,10,41.0287,1,1,no,1,4,yes,-10,-12,holdout
KXMLBTOTAL-26AUG151420STLCHC-11,KXMLBTOTAL,KXMLBTOTAL|11,BASEBALL_TOTAL,2026-08-15T19:44:33Z,A,A0,no,no,3,10.5,,,0.321956,61,62,39,25.8044,2,1,no,1,4,yes,-39,-42,holdout
KXMLBTOTAL-26AUG151420STLCHC-12,KXMLBTOTAL,KXMLBTOTAL|12,BASEBALL_TOTAL,2026-08-15T19:44:33Z,A,A0,no,no,4,11.5,,,0.269824,44,45,56,14.0176,2,1,no,1,4,yes,-56,-59,holdout
KXMLBTOTAL-26AUG151420STLCHC-13,KXMLBTOTAL,KXMLBTOTAL|13,BASEBALL_TOTAL,2026-08-15T20:04:37Z,A,A0,no,no,4,12.5,,,0.253122,61,62,39,32.6878,2,1,no,1,4,no,61,58,holdout
KXMLBTOTAL-26AUG151420STLCHC-14,KXMLBTOTAL,KXMLBTOTAL|14,BASEBALL_TOTAL,2026-08-15T20:04:37Z,A,A0,no,no,2,13.5,,,0.300533,47,48,53,13.9467,2,1,no,1,4,no,47,44,holdout
KXMLBTOTAL-26AUG151420STLCHC-16,KXMLBTOTAL,KXMLBTOTAL|16,BASEBALL_TOTAL,2026-08-15T20:04:37Z,A,A0,no,no,1,15.5,,,0.384327,24,25,25,10.4327,2,1,yes,1,2,no,-25,-28,holdout
KXMLBTOTAL-26AUG151605COLSF-4,KXMLBTOTAL,KXMLBTOTAL|4,BASEBALL_TOTAL,2026-08-15T20:34:30Z,A,A0,yes,yes,6,3.5,,,0.885006,78,82,82,3.5006,2,1,yes,1,4,yes,18,15,holdout
KXMLBTOTAL-26AUG151605COLSF-5,KXMLBTOTAL,KXMLBTOTAL|5,BASEBALL_TOTAL,2026-08-15T20:34:31Z,A,A0,yes,yes,2,4.5,,,0.840914,70,71,71,10.0914,2,1,yes,1,4,yes,29,26,holdout
KXMLBTOTAL-26AUG151605COLSF-6,KXMLBTOTAL,KXMLBTOTAL|6,BASEBALL_TOTAL,2026-08-15T20:34:31Z,A,A0,yes,yes,3,5.5,,,0.739294,55,56,56,14.9294,2,1,yes,1,4,yes,44,41,holdout
KXMLBTOTAL-26AUG151605COLSF-7,KXMLBTOTAL,KXMLBTOTAL|7,BASEBALL_TOTAL,2026-08-15T20:34:31Z,A,A0,yes,yes,3,6.5,,,0.670567,46,47,47,17.0567,2,1,yes,1,4,yes,53,50,holdout
KXMLBTOTAL-26AUG151605COLSF-8,KXMLBTOTAL,KXMLBTOTAL|8,BASEBALL_TOTAL,2026-08-15T20:34:31Z,A,A0,yes,yes,1,7.5,,,0.551732,34,35,35,17.1732,2,1,yes,1,3,yes,65,62,holdout
KXMLBTOTAL-26AUG151507NYYTOR-4,KXMLBTOTAL,KXMLBTOTAL|4,BASEBALL_TOTAL,2026-08-15T20:49:36Z,A,A0,yes,yes,7,3.5,,,0.885006,74,75,75,10.5006,2,1,yes,1,4,yes,25,22,holdout
KXMLBTOTAL-26AUG151507NYYTOR-5,KXMLBTOTAL,KXMLBTOTAL|5,BASEBALL_TOTAL,2026-08-15T20:49:36Z,A,A0,yes,yes,3,4.5,,,0.840914,61,62,62,19.0914,2,1,yes,1,4,yes,38,35,holdout
KXMLBTOTAL-26AUG151507NYYTOR-6,KXMLBTOTAL,KXMLBTOTAL|6,BASEBALL_TOTAL,2026-08-15T20:54:29Z,A,A0,yes,yes,4,5.5,,,0.739294,33,34,34,36.9294,2,1,yes,1,4,no,-34,-37,holdout
KXMLBTOTAL-26AUG151507NYYTOR-7,KXMLBTOTAL,KXMLBTOTAL|7,BASEBALL_TOTAL,2026-08-15T20:54:29Z,A,A0,yes,yes,4,6.5,,,0.670567,23,25,25,39.0567,2,1,yes,1,4,no,-25,-28,holdout
KXMLBTOTAL-26AUG151507NYYTOR-8,KXMLBTOTAL,KXMLBTOTAL|8,BASEBALL_TOTAL,2026-08-15T20:54:29Z,A,A0,yes,yes,2,7.5,,,0.551732,14,15,15,38.1732,1,1,yes,1,4,no,-15,-17,holdout
KXMLBTOTAL-26AUG151507NYYTOR-10,KXMLBTOTAL,KXMLBTOTAL|10,BASEBALL_TOTAL,2026-08-15T20:54:30Z,A,A0,yes,yes,1,9.5,,,0.392086,4,6,6,31.2086,1,1,yes,1,4,no,-6,-8,holdout
KXMLBTOTAL-26AUG151507NYYTOR-11,KXMLBTOTAL,KXMLBTOTAL|11,BASEBALL_TOTAL,2026-08-15T20:54:30Z,A,A0,yes,yes,1,10.5,,,0.321956,3,5,5,25.1956,1,1,yes,1,3,no,-5,-7,holdout
KXMLBTOTAL-26AUG151507NYYTOR-12,KXMLBTOTAL,KXMLBTOTAL|12,BASEBALL_TOTAL,2026-08-15T20:54:30Z,A,A0,yes,yes,1,11.5,,,0.269824,2,3,3,21.9824,1,1,yes,1,3,no,-3,-5,holdout
KXMLBTOTAL-26AUG151507NYYTOR-9,KXMLBTOTAL,KXMLBTOTAL|9,BASEBALL_TOTAL,2026-08-15T20:54:30Z,A,A0,yes,yes,1,8.5,,,0.469713,9,10,10,34.9713,1,1,yes,1,4,no,-10,-12,holdout
KXMLBTOTAL-26AUG151610WSHNYM-7,KXMLBTOTAL,KXMLBTOTAL|7,BASEBALL_TOTAL,2026-08-15T21:04:32Z,A,A0,no,no,1,6.5,,,0.670567,59,60,60,4.0567,2,1,yes,1,2,yes,40,37,holdout
KXMLBTOTAL-26AUG151605COLSF-9,KXMLBTOTAL,KXMLBTOTAL|9,BASEBALL_TOTAL,2026-08-15T21:34:30Z,A,A0,no,no,1,8.5,,,0.469713,91,93,9,42.0287,1,1,no,1,4,no,91,89,holdout
KXMLBTOTAL-26AUG151605COLSF-10,KXMLBTOTAL,KXMLBTOTAL|10,BASEBALL_TOTAL,2026-08-15T21:34:31Z,A,A0,no,no,1,9.5,,,0.392086,75,77,25,32.7914,2,1,no,1,4,no,75,72,holdout
KXMLBTOTAL-26AUG151605COLSF-12,KXMLBTOTAL,KXMLBTOTAL|12,BASEBALL_TOTAL,2026-08-15T21:34:31Z,A,A0,no,no,1,11.5,,,0.269824,48,49,52,18.0176,2,1,no,1,4,no,48,45,holdout
KXMLBTOTAL-26AUG151605COLSF-13,KXMLBTOTAL,KXMLBTOTAL|13,BASEBALL_TOTAL,2026-08-15T21:34:31Z,A,A0,no,no,5,12.5,,,0.253122,35,36,65,6.6878,2,1,no,1,3,no,35,32,holdout
KXMLBTOTAL-26AUG151610WSHNYM-12,KXMLBTOTAL,KXMLBTOTAL|12,BASEBALL_TOTAL,2026-08-15T22:09:35Z,A,A0,no,no,2,11.5,,,0.269824,15,16,16,8.9824,1,1,yes,1,1,no,-16,-18,holdout
KXMLBTOTAL-26AUG151610WSHNYM-8,KXMLBTOTAL,KXMLBTOTAL|8,BASEBALL_TOTAL,2026-08-15T22:09:35Z,A,A0,no,no,1,7.5,,,0.551732,76,77,24,17.8268,2,1,no,1,3,yes,-24,-27,holdout
KXMLBTOTAL-26AUG151610WSHNYM-9,KXMLBTOTAL,KXMLBTOTAL|9,BASEBALL_TOTAL,2026-08-15T22:09:35Z,A,A0,no,no,2,8.5,,,0.469713,65,66,35,15.0287,2,1,no,1,3,yes,-35,-38,holdout
KXMLBTOTAL-26AUG151610WSHNYM-13,KXMLBTOTAL,KXMLBTOTAL|13,BASEBALL_TOTAL,2026-08-15T22:09:36Z,A,A0,no,no,6,12.5,,,0.253122,9,11,11,12.3122,1,1,yes,1,2,no,-11,-13,holdout
KXMLBTOTAL-26AUG151915MILLAD-2,KXMLBTOTAL,KXMLBTOTAL|2,BASEBALL_TOTAL,2026-08-15T22:49:39Z,A,A0,yes,yes,2,1.5,,,0.902387,96,98,4,3.7613,1,1,no,1,1,yes,-4,-6,holdout
KXMLBTOTAL-26AUG151840MIACIN-6,KXMLBTOTAL,KXMLBTOTAL|6,BASEBALL_TOTAL,2026-08-15T23:09:38Z,A,A0,yes,yes,2,5.5,,,0.739294,62,63,63,7.9294,2,1,yes,1,3,yes,37,34,holdout
KXMLBTOTAL-26AUG151840MIACIN-7,KXMLBTOTAL,KXMLBTOTAL|7,BASEBALL_TOTAL,2026-08-15T23:09:38Z,A,A0,yes,yes,1,6.5,,,0.670567,54,55,55,9.0567,2,1,yes,1,3,yes,45,42,holdout
KXMLBTOTAL-26AUG151915AZATL-8,KXMLBTOTAL,KXMLBTOTAL|8,BASEBALL_TOTAL,2026-08-15T23:14:32Z,A,A0,yes,yes,1,7.5,,,0.551732,62,63,38,3.8268,2,1,no,1,1,yes,-38,-41,holdout
KXMLBTOTAL-26AUG151915MILLAD-5,KXMLBTOTAL,KXMLBTOTAL|5,BASEBALL_TOTAL,2026-08-15T23:24:28Z,A,A0,yes,yes,9,4.5,,,0.840914,75,78,78,3.0914,2,1,yes,1,3,yes,22,19,holdout
KXMLBTOTAL-26AUG151910PHIMIN-9,KXMLBTOTAL,KXMLBTOTAL|9,BASEBALL_TOTAL,2026-08-15T23:59:48Z,A,A0,yes,yes,1,8.5,,,0.469713,26,27,27,16.9713,2,1,yes,1,3,yes,73,70,holdout
KXMLBTOTAL-26AUG151810BALTB-7,KXMLBTOTAL,KXMLBTOTAL|7,BASEBALL_TOTAL,2026-08-16T00:19:42Z,A,A0,yes,yes,5,6.5,,,0.670567,54,55,55,9.0567,2,1,yes,1,3,yes,45,42,holdout
KXMLBTOTAL-26AUG151810BALTB-10,KXMLBTOTAL,KXMLBTOTAL|10,BASEBALL_TOTAL,2026-08-16T00:19:43Z,A,A0,no,no,3,9.5,,,0.392086,10,14,14,23.2086,1,1,yes,1,3,no,-14,-16,holdout
KXMLBTOTAL-26AUG151810BALTB-11,KXMLBTOTAL,KXMLBTOTAL|11,BASEBALL_TOTAL,2026-08-16T00:19:43Z,A,A0,no,no,3,10.5,,,0.321956,7,9,9,21.1956,1,1,yes,1,3,no,-9,-11,holdout
KXMLBTOTAL-26AUG151810BALTB-12,KXMLBTOTAL,KXMLBTOTAL|12,BASEBALL_TOTAL,2026-08-16T00:19:43Z,A,A0,no,no,3,11.5,,,0.269824,4,5,5,19.9824,1,1,yes,1,2,no,-5,-7,holdout
KXMLBTOTAL-26AUG151810BALTB-13,KXMLBTOTAL,KXMLBTOTAL|13,BASEBALL_TOTAL,2026-08-16T00:19:43Z,A,A0,no,no,7,12.5,,,0.253122,1,3,3,20.3122,1,1,yes,1,2,no,-3,-5,holdout
KXMLBTOTAL-26AUG151810BALTB-8,KXMLBTOTAL,KXMLBTOTAL|8,BASEBALL_TOTAL,2026-08-16T00:19:43Z,A,A0,yes,yes,3,7.5,,,0.551732,29,30,30,22.1732,2,1,yes,1,4,no,-30,-33,holdout
KXMLBTOTAL-26AUG151810BALTB-9,KXMLBTOTAL,KXMLBTOTAL|9,BASEBALL_TOTAL,2026-08-16T00:19:43Z,A,A0,yes,yes,2,8.5,,,0.469713,21,22,22,21.9713,2,1,yes,1,4,no,-22,-25,holdout
KXMLBTOTAL-26AUG151915AZATL-9,KXMLBTOTAL,KXMLBTOTAL|9,BASEBALL_TOTAL,2026-08-16T00:24:31Z,A,A0,yes,yes,1,8.5,,,0.469713,95,96,5,46.0287,1,1,no,1,4,yes,-5,-7,holdout
KXMLBTOTAL-26AUG151910SEAHOU-10,KXMLBTOTAL,KXMLBTOTAL|10,BASEBALL_TOTAL,2026-08-16T00:44:29Z,A,A0,yes,yes,1,9.5,,,0.392086,57,58,43,14.7914,2,1,no,1,3,yes,-43,-46,holdout
KXMLBTOTAL-26AUG151910SEAHOU-11,KXMLBTOTAL,KXMLBTOTAL|11,BASEBALL_TOTAL,2026-08-16T00:44:29Z,A,A0,yes,yes,1,10.5,,,0.321956,47,48,53,11.8044,2,1,no,1,3,yes,-53,-56,holdout
KXMLBTOTAL-26AUG151910SEAHOU-8,KXMLBTOTAL,KXMLBTOTAL|8,BASEBALL_TOTAL,2026-08-16T00:44:29Z,A,A0,yes,yes,1,7.5,,,0.551732,91,92,9,33.8268,1,1,no,1,4,yes,-9,-11,holdout
KXMLBTOTAL-26AUG151910SEAHOU-9,KXMLBTOTAL,KXMLBTOTAL|9,BASEBALL_TOTAL,2026-08-16T00:44:29Z,A,A0,yes,yes,2,8.5,,,0.469713,78,79,22,28.0287,2,1,no,1,4,yes,-22,-25,holdout
KXMLBTOTAL-26AUG151910SDCLE-8,KXMLBTOTAL,KXMLBTOTAL|8,BASEBALL_TOTAL,2026-08-16T00:44:30Z,A,A0,yes,yes,2,7.5,,,0.551732,48,49,49,3.1732,2,1,yes,1,1,no,-49,-52,holdout
KXMLBTOTAL-26AUG151910SDCLE-9,KXMLBTOTAL,KXMLBTOTAL|9,BASEBALL_TOTAL,2026-08-16T00:44:30Z,A,A0,yes,yes,3,8.5,,,0.469713,39,40,40,3.9713,2,1,yes,1,1,no,-40,-43,holdout
KXMLBTOTAL-26AUG151910SDCLE-10,KXMLBTOTAL,KXMLBTOTAL|10,BASEBALL_TOTAL,2026-08-16T00:44:31Z,A,A0,yes,yes,2,9.5,,,0.392086,27,28,28,8.2086,2,1,yes,1,1,no,-28,-31,holdout
KXMLBTOTAL-26AUG151910SDCLE-11,KXMLBTOTAL,KXMLBTOTAL|11,BASEBALL_TOTAL,2026-08-16T00:44:31Z,A,A0,yes,yes,2,10.5,,,0.321956,20,24,24,5.1956,2,1,yes,1,1,no,-24,-27,holdout
KXMLBTOTAL-26AUG151910SDCLE-12,KXMLBTOTAL,KXMLBTOTAL|12,BASEBALL_TOTAL,2026-08-16T00:44:31Z,A,A0,no,no,4,11.5,,,0.269824,11,15,15,9.9824,1,1,yes,1,1,no,-15,-17,holdout
KXMLBTOTAL-26AUG151910SDCLE-13,KXMLBTOTAL,KXMLBTOTAL|13,BASEBALL_TOTAL,2026-08-16T00:44:31Z,A,A0,no,no,8,12.5,,,0.253122,7,14,14,9.3122,1,1,yes,1,1,no,-14,-16,holdout
KXMLBTOTAL-26AUG151840MIACIN-13,KXMLBTOTAL,KXMLBTOTAL|13,BASEBALL_TOTAL,2026-08-16T00:44:32Z,A,A0,no,no,9,12.5,,,0.253122,8,16,16,7.3122,1,1,yes,1,1,no,-16,-18,holdout
KXMLBTOTAL-26AUG151840MIACIN-14,KXMLBTOTAL,KXMLBTOTAL|14,BASEBALL_TOTAL,2026-08-16T00:44:32Z,A,A0,no,no,4,13.5,,,0.300533,4,7,7,21.0533,1,1,yes,1,3,no,-7,-9,holdout
KXMLBTOTAL-26AUG151915MILLAD-6,KXMLBTOTAL,KXMLBTOTAL|6,BASEBALL_TOTAL,2026-08-16T00:49:41Z,A,A0,yes,yes,7,5.5,,,0.739294,87,88,13,11.0706,1,1,no,1,1,no,87,85,holdout
KXMLBTOTAL-26AUG151915MILLAD-9,KXMLBTOTAL,KXMLBTOTAL|9,BASEBALL_TOTAL,2026-08-16T00:49:41Z,A,A0,no,no,1,8.5,,,0.469713,39,40,40,3.9713,2,1,yes,1,1,no,-40,-43,holdout
KXMLBTOTAL-26AUG151915MILLAD-10,KXMLBTOTAL,KXMLBTOTAL|10,BASEBALL_TOTAL,2026-08-16T00:49:42Z,A,A0,no,no,1,9.5,,,0.392086,24,25,25,11.2086,2,1,yes,1,2,no,-25,-28,holdout
KXMLBTOTAL-26AUG151915MILLAD-11,KXMLBTOTAL,KXMLBTOTAL|11,BASEBALL_TOTAL,2026-08-16T00:49:42Z,A,A0,no,no,1,10.5,,,0.321956,17,20,20,9.1956,2,1,yes,1,1,no,-20,-23,holdout
KXMLBTOTAL-26AUG151915MILLAD-12,KXMLBTOTAL,KXMLBTOTAL|12,BASEBALL_TOTAL,2026-08-16T00:49:42Z,A,A0,yes,yes,1,11.5,,,0.269824,10,13,13,11.9824,1,1,yes,1,2,no,-13,-15,holdout
KXMLBTOTAL-26AUG151910SEAHOU-14,KXMLBTOTAL,KXMLBTOTAL|14,BASEBALL_TOTAL,2026-08-16T00:59:48Z,A,A0,no,no,5,13.5,,,0.300533,11,21,21,6.0533,2,1,yes,1,1,yes,79,76,holdout
KXMLBTOTAL-26AUG151910SEAHOU-16,KXMLBTOTAL,KXMLBTOTAL|16,BASEBALL_TOTAL,2026-08-16T00:59:49Z,A,A0,no,no,3,15.5,,,0.384327,4,9,9,27.4327,1,1,yes,1,4,no,-9,-11,holdout
KXMLBTOTAL-26AUG151915AZATL-10,KXMLBTOTAL,KXMLBTOTAL|10,BASEBALL_TOTAL,2026-08-16T01:04:28Z,A,A0,no,no,2,9.5,,,0.392086,73,74,27,30.7914,2,1,no,1,4,yes,-27,-30,holdout
